,Unnamed: 0,entity,offset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,total,log_total,min_5h_activity,min_5h_activity_sin,min_5h_activity_cos,min_5h_activity_%,lifespan_days,region,y_pred,America,Central_Asia,East_Asia_Pac,Euro_Africa
1722,4380,Entity 805,5.5,0.0126582278481012,0.0126582278481012,0.0126582278481012,0.0126582278481012,0.0126582278481012,0.0126582278481012,0.050632911392405,0.0632911392405063,0.0253164556962025,0.050632911392405,0.050632911392405,0.0632911392405063,0.0379746835443038,0.0886075949367088,0.0759493670886076,0.1012658227848101,0.1518987341772152,0.0379746835443038,0.0126582278481012,0.0126582278481012,0.0379746835443038,0.0379746835443038,0.0126582278481012,0.0126582278481012,55,4.007333185232471,2,0.4999999999999999,0.8660254037844387,0.0632911392405063,295.4645601851852,Central_Asia,Euro_Africa,0.024681967,0.20284596,0.1432617,0.6292104
701,1057,Entity 1914,4.0,0.024390243902439,0.024390243902439,0.024390243902439,0.048780487804878,0.024390243902439,0.073170731707317,0.073170731707317,0.024390243902439,0.048780487804878,0.048780487804878,0.024390243902439,0.048780487804878,0.024390243902439,0.024390243902439,0.048780487804878,0.024390243902439,0.048780487804878,0.1463414634146341,0.073170731707317,0.024390243902439,0.024390243902439,0.024390243902439,0.024390243902439,0.024390243902439,17,2.833213344056216,21,-0.7071067811865477,0.7071067811865474,0.1219512195121951,2107.8698263888887,Central_Asia,Central_Asia,0.07131266,0.72335744,0.122614615,0.08271526
359,464,Entity 13932,-5.0,0.0625,0.0625,0.0208333333333333,0.0416666666666666,0.0208333333333333,0.0625,0.0208333333333333,0.0208333333333333,0.0416666666666666,0.0625,0.0208333333333333,0.0416666666666666,0.1666666666666666,0.1041666666666666,0.0416666666666666,0.0416666666666666,0.0208333333333333,0.0208333333333333,0.0208333333333333,0.0208333333333333,0.0208333333333333,0.0208333333333333,0.0208333333333333,0.0208333333333333,24,3.1780538303479458,18,-1.0,-1.8369701987210294e-16,0.1041666666666666,242.8000925925926,America,East_Asia_Pac,0.08294372,0.12974018,0.6716411,0.11567501
654,933,Entity 1806,-3.0,0.0264900662251655,0.0529801324503311,0.0264900662251655,0.0397350993377483,0.0198675496688741,0.0198675496688741,0.0132450331125827,0.0198675496688741,0.0198675496688741,0.0132450331125827,0.0198675496688741,0.0132450331125827,0.0132450331125827,0.0264900662251655,0.0397350993377483,0.0728476821192053,0.0331125827814569,0.0529801324503311,0.0662251655629139,0.0927152317880794,0.0662251655629139,0.1059602649006622,0.086092715231788,0.0596026490066225,127,4.844187086458591,10,0.4999999999999999,-0.8660254037844387,0.0794701986754966,1873.078113425926,America,America,0.7948087,0.020718288,0.023965718,0.16050732
70,88,Entity 1065,8.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0392156862745098,0.0392156862745098,0.0196078431372549,0.0392156862745098,0.0588235294117647,0.0588235294117647,0.0392156862745098,0.0196078431372549,0.0784313725490196,0.1176470588235294,0.0980392156862745,0.0784313725490196,0.0196078431372549,0.0196078431372549,0.0392156862745098,0.0392156862745098,0.0588235294117647,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,27,3.295836866004329,22,-0.5000000000000004,0.8660254037844384,0.0980392156862745,680.3334259259259,East_Asia_Pac,Central_Asia,0.053260546,0.65353405,0.15334783,0.1398576
43,54,Entity 1037,5.5,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.064516129032258,0.064516129032258,0.032258064516129,0.1290322580645161,0.064516129032258,0.032258064516129,0.1129032258064516,0.0161290322580645,0.0161290322580645,0.0806451612903225,0.0483870967741935,0.064516129032258,0.0967741935483871,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0161290322580645,38,3.6375861597263857,19,-0.9659258262890684,0.2588190451025203,0.0806451612903225,103.16238425925926,Central_Asia,East_Asia_Pac,0.047915492,0.35934174,0.52283037,0.06991241
1901,4627,Entity 961,8.0,0.028169014084507,0.0140845070422535,0.028169014084507,0.056338028169014,0.028169014084507,0.0422535211267605,0.056338028169014,0.0845070422535211,0.0422535211267605,0.0845070422535211,0.1126760563380281,0.028169014084507,0.028169014084507,0.0140845070422535,0.028169014084507,0.0422535211267605,0.0140845070422535,0.1267605633802817,0.028169014084507,0.056338028169014,0.0140845070422535,0.0140845070422535,0.0140845070422535,0.0140845070422535,47,3.8501476017100575,22,-0.5000000000000004,0.8660254037844384,0.0845070422535211,1469.6936921296297,East_Asia_Pac,Central_Asia,0.06711495,0.67108077,0.18543369,0.0763706
1362,3887,Entity 4801,-5.0,0.1046511627906976,0.0162790697674418,0.0488372093023255,0.0302325581395348,0.055813953488372,0.0395348837209302,0.0325581395348837,0.0186046511627906,0.0837209302325581,0.0209302325581395,0.013953488372093,0.0046511627906976,0.013953488372093,0.0046511627906976,0.0069767441860465,0.0046511627906976,0.013953488372093,0.0325581395348837,0.0790697674418604,0.1046511627906976,0.0674418604651162,0.0116279069767441,0.1720930232558139,0.0186046511627906,406,6.0063531596017325,13,-0.2588190451025208,-0.9659258262890684,0.0348837209302325,1588.7155555555555,America,America,0.61581695,0.20700607,0.09021498,0.086962
1130,3414,Entity 4028,1.0,0.0666666666666666,0.0222222222222222,0.0444444444444444,0.0222222222222222,0.0222222222222222,0.0222222222222222,0.0222222222222222,0.0444444444444444,0.0222222222222222,0.0444444444444444,0.0444444444444444,0.1111111111111111,0.0444444444444444,0.0666666666666666,0.0222222222222222,0.0222222222222222,0.0444444444444444,0.0222222222222222,0.0444444444444444,0.0222222222222222,0.0666666666666666,0.0222222222222222,0.0444444444444444,0.0888888888888888,21,3.044522437723423,3,0.7071067811865475,0.7071067811865476,0.1333333333333333,1647.4544328703705,Euro_Africa,Euro_Africa,0.1519966,0.14726941,0.16619025,0.53454375
627,877,Entity 1760,1.0,0.0192307692307692,0.0192307692307692,0.0192307692307692,0.0096153846153846,0.0192307692307692,0.048076923076923,0.0192307692307692,0.0192307692307692,0.0384615384615384,0.0384615384615384,0.048076923076923,0.0961538461538461,0.1057692307692307,0.0769230769230769,0.048076923076923,0.0576923076923076,0.0384615384615384,0.0384615384615384,0.0384615384615384,0.0576923076923076,0.0576923076923076,0.0288461538461538,0.0288461538461538,0.0288461538461538,80,4.382026634673881,2,0.4999999999999999,0.8660254037844387,0.0865384615384615,893.8468865740741,Euro_Africa,Euro_Africa,0.06369282,0.0692614,0.06831548,0.79873025
551,744,Entity 1639,3.0,0.0222222222222222,0.0444444444444444,0.0444444444444444,0.0222222222222222,0.0222222222222222,0.0222222222222222,0.0666666666666666,0.0444444444444444,0.0222222222222222,0.0444444444444444,0.0222222222222222,0.1111111111111111,0.0222222222222222,0.0222222222222222,0.1111111111111111,0.0222222222222222,0.0222222222222222,0.0666666666666666,0.0222222222222222,0.0222222222222222,0.0444444444444444,0.0888888888888888,0.0444444444444444,0.0222222222222222,21,3.044522437723423,2,0.4999999999999999,0.8660254037844387,0.1555555555555555,3042.12082175926,Euro_Africa,Euro_Africa,0.29837352,0.17155552,0.1154557,0.41461527
756,1292,Entity 2129,5.5,0.0238095238095238,0.0238095238095238,0.0476190476190476,0.0238095238095238,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0238095238095238,0.119047619047619,0.0714285714285714,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0714285714285714,0.0476190476190476,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0476190476190476,0.0238095238095238,0.0238095238095238,0.0238095238095238,18,2.8903717578961645,23,-0.2588190451025215,0.965925826289068,0.119047619047619,380.1397337962963,Central_Asia,Central_Asia,0.054214492,0.6429178,0.19074592,0.11212174
666,963,Entity 1830,1.0,0.0256410256410256,0.0256410256410256,0.0256410256410256,0.0256410256410256,0.0512820512820512,0.0256410256410256,0.0256410256410256,0.0512820512820512,0.0256410256410256,0.0512820512820512,0.0256410256410256,0.0512820512820512,0.0256410256410256,0.0512820512820512,0.0512820512820512,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0256410256410256,0.0256410256410256,0.0256410256410256,0.0512820512820512,0.0256410256410256,0.0769230769230769,15,2.70805020110221,4,0.8660254037844386,0.5000000000000001,0.1538461538461538,326.1148148148148,Euro_Africa,Euro_Africa,0.2624671,0.16901502,0.22372463,0.34479323
1,1,Entity 1000,2.0,0.1071428571428571,0.1071428571428571,0.0714285714285714,0.0357142857142857,0.0178571428571428,0.0357142857142857,0.0535714285714285,0.0178571428571428,0.0357142857142857,0.0357142857142857,0.0892857142857142,0.0357142857142857,0.0535714285714285,0.0535714285714285,0.0178571428571428,0.0178571428571428,0.0178571428571428,0.0357142857142857,0.0178571428571428,0.0357142857142857,0.0178571428571428,0.0357142857142857,0.0178571428571428,0.0357142857142857,32,3.4657359027997265,16,-0.8660254037844384,-0.5000000000000004,0.1071428571428571,125.70032407407408,Euro_Africa,East_Asia_Pac,0.22555786,0.10447242,0.5033638,0.16660595
589,796,Entity 1684,5.5,0.0256410256410256,0.0256410256410256,0.0256410256410256,0.0256410256410256,0.0512820512820512,0.0512820512820512,0.0256410256410256,0.1025641025641025,0.0256410256410256,0.0256410256410256,0.0256410256410256,0.0769230769230769,0.2051282051282051,0.0256410256410256,0.0256410256410256,0.0256410256410256,0.0512820512820512,0.0256410256410256,0.0256410256410256,0.0256410256410256,0.0256410256410256,0.0256410256410256,0.0256410256410256,0.0256410256410256,15,2.70805020110221,19,-0.9659258262890684,0.2588190451025203,0.1282051282051282,1127.7436805555556,Central_Asia,East_Asia_Pac,0.13527724,0.31723017,0.41544244,0.13205014
1430,3984,Entity 547,7.0,0.008695652173913,0.0260869565217391,0.0260869565217391,0.017391304347826,0.008695652173913,0.0347826086956521,0.0260869565217391,0.0695652173913043,0.0956521739130434,0.008695652173913,0.0521739130434782,0.1304347826086956,0.1043478260869565,0.1391304347826087,0.0956521739130434,0.0521739130434782,0.0434782608695652,0.008695652173913,0.008695652173913,0.008695652173913,0.008695652173913,0.008695652173913,0.008695652173913,0.008695652173913,91,4.51085950651685,19,-0.9659258262890684,0.2588190451025203,0.0434782608695652,420.8896875,East_Asia_Pac,East_Asia_Pac,0.053932298,0.28972974,0.50430787,0.15203005
405,519,Entity 1443,8.0,0.0217391304347826,0.0217391304347826,0.0217391304347826,0.0217391304347826,0.0217391304347826,0.0434782608695652,0.0652173913043478,0.0434782608695652,0.0652173913043478,0.0217391304347826,0.0434782608695652,0.0652173913043478,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0652173913043478,0.0217391304347826,0.0434782608695652,0.0652173913043478,0.0434782608695652,0.0652173913043478,0.0652173913043478,0.0217391304347826,0.0217391304347826,22,3.091042453358316,2,0.4999999999999999,0.8660254037844387,0.108695652173913,52.03553240740741,East_Asia_Pac,Euro_Africa,0.07607946,0.29382253,0.10500077,0.52509725
1747,4414,Entity 823,8.0,0.056338028169014,0.028169014084507,0.0422535211267605,0.0140845070422535,0.028169014084507,0.056338028169014,0.0422535211267605,0.028169014084507,0.028169014084507,0.0704225352112676,0.056338028169014,0.0422535211267605,0.0422535211267605,0.056338028169014,0.0704225352112676,0.0704225352112676,0.0422535211267605,0.0422535211267605,0.0422535211267605,0.028169014084507,0.0140845070422535,0.0140845070422535,0.0422535211267605,0.0422535211267605,47,3.8501476017100575,19,-0.9659258262890684,0.2588190451025203,0.1408450704225352,1027.5087152777778,East_Asia_Pac,Euro_Africa,0.16239575,0.16448644,0.3133386,0.35977918
1233,3632,Entity 4319,-5.0,0.0208333333333333,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.1041666666666666,0.0416666666666666,0.0208333333333333,0.0625,0.0416666666666666,0.0625,0.0416666666666666,0.0208333333333333,0.0208333333333333,0.0208333333333333,0.0208333333333333,0.0208333333333333,0.0208333333333333,0.0208333333333333,0.0416666666666666,0.0208333333333333,0.0833333333333333,0.0625,0.0208333333333333,0.1041666666666666,24,3.1780538303479458,13,-0.2588190451025208,-0.9659258262890684,0.1041666666666666,255.6460763888889,America,America,0.4954219,0.15723939,0.19872916,0.1486096
1299,3794,Entity 4475,8.0,0.0185185185185185,0.037037037037037,0.1666666666666666,0.1666666666666666,0.037037037037037,0.0925925925925925,0.037037037037037,0.0185185185185185,0.037037037037037,0.0185185185185185,0.0185185185185185,0.0185185185185185,0.0185185185185185,0.037037037037037,0.037037037037037,0.0185185185185185,0.0185185185185185,0.0185185185185185,0.037037037037037,0.0185185185185185,0.0185185185185185,0.0185185185185185,0.0185185185185185,0.074074074074074,30,3.4011973816621555,9,0.7071067811865476,-0.7071067811865475,0.1111111111111111,30.97170138888889,East_Asia_Pac,East_Asia_Pac,0.24753699,0.09968712,0.5951906,0.057585306
518,688,Entity 159,5.0,0.0132013201320132,0.0198019801980198,0.0099009900990099,0.0132013201320132,0.0132013201320132,0.0066006600660066,0.0066006600660066,0.0231023102310231,0.0165016501650165,0.0495049504950495,0.0264026402640264,0.0825082508250825,0.0528052805280528,0.0561056105610561,0.066006600660066,0.0759075907590759,0.0627062706270627,0.0627062706270627,0.0396039603960396,0.0858085808580858,0.099009900990099,0.0594059405940594,0.0396039603960396,0.0198019801980198,279,5.631211781821365,4,0.8660254037844386,0.5000000000000001,0.0495049504950495,3790.0749652777777,Central_Asia,Euro_Africa,0.029802168,0.055037197,0.023183722,0.89197683
809,1546,Entity 236,5.5,0.0120481927710843,0.0120481927710843,0.0060240963855421,0.0240963855421686,0.0180722891566265,0.0240963855421686,0.036144578313253,0.036144578313253,0.0542168674698795,0.0421686746987951,0.0602409638554216,0.0421686746987951,0.0662650602409638,0.0903614457831325,0.0542168674698795,0.1024096385542168,0.0843373493975903,0.072289156626506,0.0783132530120482,0.0481927710843373,0.0120481927710843,0.0060240963855421,0.0060240963855421,0.0120481927710843,142,4.955827057601261,22,-0.5000000000000004,0.8660254037844384,0.0481927710843373,248.6442013888889,Central_Asia,Central_Asia,0.028882738,0.53971887,0.10216494,0.32923347
1414,3960,Entity 5304,-5.0,0.0699300699300699,0.0489510489510489,0.0699300699300699,0.0699300699300699,0.0629370629370629,0.0279720279720279,0.0419580419580419,0.0419580419580419,0.0699300699300699,0.0699300699300699,0.0139860139860139,0.0419580419580419,0.0069930069930069,0.0139860139860139,0.0069930069930069,0.0069930069930069,0.0209790209790209,0.0349650349650349,0.0349650349650349,0.0629370629370629,0.0559440559440559,0.0349650349650349,0.0349650349650349,0.0559440559440559,119,4.77912349311153,14,-0.4999999999999997,-0.8660254037844388,0.0559440559440559,1396.256863425926,America,America,0.7364621,0.050608702,0.08387177,0.1290574
1694,4347,Entity 783,3.0,0.0158730158730158,0.0158730158730158,0.0158730158730158,0.0158730158730158,0.0158730158730158,0.0158730158730158,0.0158730158730158,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.1111111111111111,0.0793650793650793,0.0158730158730158,0.0634920634920634,0.0317460317460317,0.0158730158730158,0.0317460317460317,0.0634920634920634,0.0476190476190476,0.0476190476190476,0.1587301587301587,0.0317460317460317,0.0158730158730158,0.0317460317460317,39,3.6635616461296463,2,0.4999999999999999,0.8660254037844387,0.0793650793650793,2617.880289351852,Euro_Africa,Euro_Africa,0.04121361,0.070740096,0.041422397,0.8466239
230,282,Entity 1231,8.0,0.0666666666666666,0.0444444444444444,0.0444444444444444,0.0222222222222222,0.0222222222222222,0.0222222222222222,0.0222222222222222,0.0444444444444444,0.0444444444444444,0.0222222222222222,0.0222222222222222,0.0222222222222222,0.0444444444444444,0.0666666666666666,0.1333333333333333,0.0666666666666666,0.0444444444444444,0.0666666666666666,0.0222222222222222,0.0222222222222222,0.0444444444444444,0.0444444444444444,0.0222222222222222,0.0222222222222222,21,3.044522437723423,5,0.9659258262890684,0.2588190451025207,0.1333333333333333,508.0336458333333,East_Asia_Pac,Euro_Africa,0.265632,0.1425649,0.14518555,0.4466175
86,106,Entity 1080,7.0,0.0178571428571428,0.0535714285714285,0.1071428571428571,0.0357142857142857,0.0892857142857142,0.0357142857142857,0.0892857142857142,0.0714285714285714,0.0535714285714285,0.0357142857142857,0.0714285714285714,0.0357142857142857,0.0535714285714285,0.0178571428571428,0.0178571428571428,0.0178571428571428,0.0357142857142857,0.0178571428571428,0.0178571428571428,0.0357142857142857,0.0178571428571428,0.0178571428571428,0.0357142857142857,0.0178571428571428,32,3.4657359027997265,15,-0.7071067811865471,-0.7071067811865479,0.1071428571428571,70.84560185185185,East_Asia_Pac,East_Asia_Pac,0.11530749,0.24911448,0.5786917,0.056886345
790,1451,Entity 22751,7.0,0.0113636363636363,0.0795454545454545,0.034090909090909,0.0454545454545454,0.0681818181818181,0.0227272727272727,0.0454545454545454,0.0795454545454545,0.0227272727272727,0.0113636363636363,0.0454545454545454,0.0795454545454545,0.0113636363636363,0.0795454545454545,0.034090909090909,0.0795454545454545,0.0681818181818181,0.0113636363636363,0.0909090909090909,0.0113636363636363,0.0113636363636363,0.0113636363636363,0.0113636363636363,0.034090909090909,64,4.158883083359672,21,-0.7071067811865477,0.7071067811865474,0.0795454545454545,61.71143518518519,East_Asia_Pac,East_Asia_Pac,0.1404545,0.17966266,0.6125968,0.067286015
1000,2519,Entity 3147,0.0,0.02,0.04,0.04,0.02,0.04,0.02,0.02,0.04,0.02,0.04,0.04,0.02,0.1,0.1,0.06,0.08,0.06,0.04,0.02,0.04,0.04,0.02,0.04,0.04,26,3.258096538021482,4,0.8660254037844386,0.5000000000000001,0.14,452.0393287037037,Euro_Africa,Euro_Africa,0.24096493,0.17305702,0.24696967,0.33900836
1343,3862,Entity 4675,-5.0,0.0588235294117647,0.0784313725490196,0.0196078431372549,0.0196078431372549,0.1764705882352941,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0196078431372549,0.0392156862745098,0.0392156862745098,0.0196078431372549,0.0392156862745098,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0392156862745098,0.0784313725490196,0.0392156862745098,0.0588235294117647,0.0196078431372549,0.0392156862745098,27,3.295836866004329,15,-0.7071067811865471,-0.7071067811865479,0.0980392156862745,1762.3275810185185,America,Euro_Africa,0.37008658,0.07712573,0.11855809,0.43422964
1069,3018,Entity 364,1.0,0.0175438596491228,0.0087719298245614,0.0087719298245614,0.0087719298245614,0.0175438596491228,0.0087719298245614,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0701754385964912,0.087719298245614,0.1052631578947368,0.0701754385964912,0.0350877192982456,0.0526315789473684,0.0350877192982456,0.0526315789473684,0.0263157894736842,0.0614035087719298,0.0175438596491228,0.0701754385964912,0.0526315789473684,0.0175438596491228,0.0175438596491228,90,4.499809670330265,3,0.7071067811865475,0.7071067811865476,0.0526315789473684,197.6563078703704,Euro_Africa,Euro_Africa,0.03188718,0.18335606,0.10735352,0.6774032
634,890,Entity 177,0.0,0.0227272727272727,0.0227272727272727,0.0227272727272727,0.0227272727272727,0.0227272727272727,0.0227272727272727,0.0227272727272727,0.0681818181818181,0.0454545454545454,0.0454545454545454,0.0909090909090909,0.0227272727272727,0.0454545454545454,0.0909090909090909,0.0227272727272727,0.0454545454545454,0.0454545454545454,0.0681818181818181,0.0454545454545454,0.0454545454545454,0.0454545454545454,0.0681818181818181,0.0227272727272727,0.0227272727272727,20,2.995732273553991,2,0.4999999999999999,0.8660254037844387,0.1136363636363636,2043.0920717592592,Euro_Africa,Euro_Africa,0.04075769,0.1654779,0.03956543,0.75419897
272,338,Entity 1282,-5.0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0357142857142857,0.0535714285714285,0.0357142857142857,0.0535714285714285,0.0178571428571428,0.0357142857142857,0.0178571428571428,0.0178571428571428,0.0178571428571428,0.0178571428571428,0.0714285714285714,0.0178571428571428,0.0178571428571428,0.0357142857142857,0.0357142857142857,0.0714285714285714,0.0357142857142857,0.0357142857142857,0.0892857142857142,0.0357142857142857,0.0357142857142857,32,3.4657359027997265,10,0.4999999999999999,-0.8660254037844387,0.1071428571428571,201.09159722222225,America,America,0.8890473,0.02410048,0.05054141,0.03631075
192,233,Entity 1189,7.0,0.04,0.02,0.02,0.02,0.04,0.04,0.04,0.04,0.02,0.08,0.02,0.04,0.04,0.02,0.02,0.04,0.06,0.04,0.12,0.06,0.04,0.04,0.04,0.06,26,3.258096538021482,3,0.7071067811865475,0.7071067811865476,0.1399999999999999,3325.891817129629,East_Asia_Pac,Euro_Africa,0.26674205,0.08402859,0.08730381,0.56192553
362,468,Entity 1397,5.5,0.02,0.06,0.08,0.08,0.08,0.02,0.02,0.04,0.04,0.02,0.02,0.08,0.02,0.04,0.04,0.04,0.08,0.06,0.06,0.02,0.02,0.02,0.02,0.02,26,3.258096538021482,21,-0.7071067811865477,0.7071067811865474,0.1,97.36498842592592,Central_Asia,Central_Asia,0.14458525,0.40465403,0.38513795,0.06562276
760,1309,Entity 21434,-5.0,0.0394736842105263,0.0526315789473684,0.0526315789473684,0.0394736842105263,0.0131578947368421,0.0263157894736842,0.0263157894736842,0.1052631578947368,0.0921052631578947,0.0921052631578947,0.0394736842105263,0.0394736842105263,0.0394736842105263,0.0657894736842105,0.0526315789473684,0.0131578947368421,0.0263157894736842,0.0526315789473684,0.0131578947368421,0.0394736842105263,0.0131578947368421,0.0394736842105263,0.0131578947368421,0.0131578947368421,52,3.951243718581428,20,-0.8660254037844386,0.5000000000000001,0.1184210526315789,682.1854282407407,America,East_Asia_Pac,0.16064608,0.1906691,0.34593514,0.30274972
945,2239,Entity 29174,1.0,0.1,0.06,0.04,0.04,0.08,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.04,0.02,0.02,0.02,0.02,0.06,0.02,0.04,0.02,0.16,0.06,0.04,26,3.258096538021482,7,0.9659258262890684,-0.2588190451025206,0.1,1048.3765856481482,Euro_Africa,America,0.7220309,0.032368,0.1581503,0.08745085
318,410,Entity 1345,8.0,0.0714285714285714,0.0714285714285714,0.0476190476190476,0.0476190476190476,0.0238095238095238,0.0238095238095238,0.0714285714285714,0.119047619047619,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0714285714285714,0.0238095238095238,0.0714285714285714,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0476190476190476,0.0238095238095238,0.0476190476190476,18,2.8903717578961645,10,0.4999999999999999,-0.8660254037844387,0.119047619047619,123.94673611111112,East_Asia_Pac,East_Asia_Pac,0.34451348,0.0698689,0.4661273,0.11949031
1429,3981,Entity 5459,-5.0,0.0357142857142857,0.0714285714285714,0.0892857142857142,0.1071428571428571,0.1517857142857142,0.0446428571428571,0.0535714285714285,0.0089285714285714,0.0178571428571428,0.0089285714285714,0.0089285714285714,0.0089285714285714,0.0089285714285714,0.0089285714285714,0.0178571428571428,0.0089285714285714,0.0446428571428571,0.0089285714285714,0.0178571428571428,0.0446428571428571,0.0357142857142857,0.0357142857142857,0.0714285714285714,0.0892857142857142,88,4.477336814478207,11,0.258819045102521,-0.9659258262890682,0.0446428571428571,2900.139236111111,America,America,0.92236066,0.012650393,0.043039247,0.02194978
984,2445,Entity 3074,5.5,0.0090634441087613,0.0211480362537764,0.0407854984894259,0.0317220543806646,0.0453172205438066,0.0407854984894259,0.0453172205438066,0.0468277945619335,0.1435045317220543,0.0951661631419939,0.0407854984894259,0.0513595166163142,0.0468277945619335,0.0362537764350453,0.0498489425981873,0.0332326283987915,0.0498489425981873,0.0574018126888217,0.0558912386706948,0.0377643504531722,0.0060422960725075,0.0060422960725075,0.0060422960725075,0.0030211480362537,638,6.45833828334479,22,-0.5000000000000004,0.8660254037844384,0.0302114803625377,837.1083217592593,Central_Asia,Central_Asia,0.035207592,0.77618057,0.13054729,0.058064576
142,174,Entity 1134,8.0,0.0677966101694915,0.0677966101694915,0.1016949152542373,0.0169491525423728,0.0169491525423728,0.0338983050847457,0.0169491525423728,0.0677966101694915,0.0338983050847457,0.0508474576271186,0.0508474576271186,0.0169491525423728,0.0338983050847457,0.0169491525423728,0.0169491525423728,0.0169491525423728,0.0508474576271186,0.1186440677966101,0.0847457627118644,0.0338983050847457,0.0169491525423728,0.0338983050847457,0.0169491525423728,0.0169491525423728,35,3.555348061489413,13,-0.2588190451025208,-0.9659258262890684,0.1016949152542372,1871.553935185185,East_Asia_Pac,Euro_Africa,0.17015733,0.15425487,0.13040249,0.5451853
1784,4459,Entity 855,5.5,0.0153846153846153,0.0153846153846153,0.0307692307692307,0.0153846153846153,0.0307692307692307,0.0769230769230769,0.0615384615384615,0.0769230769230769,0.0153846153846153,0.0769230769230769,0.0153846153846153,0.0615384615384615,0.0461538461538461,0.0153846153846153,0.0307692307692307,0.0769230769230769,0.0461538461538461,0.0615384615384615,0.0615384615384615,0.0307692307692307,0.0769230769230769,0.0307692307692307,0.0153846153846153,0.0153846153846153,41,3.713572066704308,23,-0.2588190451025215,0.965925826289068,0.0923076923076923,205.40100694444445,Central_Asia,Central_Asia,0.10480139,0.4373767,0.14782667,0.30999523
832,1642,Entity 24508,7.0,0.0227272727272727,0.0227272727272727,0.0909090909090909,0.0795454545454545,0.0909090909090909,0.0568181818181818,0.0681818181818181,0.0681818181818181,0.0568181818181818,0.0681818181818181,0.034090909090909,0.0454545454545454,0.034090909090909,0.0227272727272727,0.0454545454545454,0.0454545454545454,0.0227272727272727,0.034090909090909,0.0113636363636363,0.0113636363636363,0.0113636363636363,0.0113636363636363,0.0227272727272727,0.0227272727272727,64,4.158883083359672,20,-0.8660254037844386,0.5000000000000001,0.0681818181818181,184.8123148148148,East_Asia_Pac,Central_Asia,0.02866781,0.520399,0.42438003,0.02655318
1792,4468,Entity 862,8.0,0.0535714285714285,0.0535714285714285,0.0535714285714285,0.0714285714285714,0.0535714285714285,0.0357142857142857,0.0178571428571428,0.0535714285714285,0.0714285714285714,0.0178571428571428,0.0535714285714285,0.0535714285714285,0.0535714285714285,0.0178571428571428,0.0535714285714285,0.0714285714285714,0.0357142857142857,0.0178571428571428,0.0178571428571428,0.0178571428571428,0.0535714285714285,0.0178571428571428,0.0357142857142857,0.0178571428571428,32,3.4657359027997265,19,-0.9659258262890684,0.2588190451025203,0.125,131.22319444444443,East_Asia_Pac,East_Asia_Pac,0.30018866,0.14931959,0.47590986,0.074581936
733,1195,Entity 2040,5.5,0.0120481927710843,0.0120481927710843,0.0481927710843373,0.0240963855421686,0.0240963855421686,0.0602409638554216,0.1927710843373494,0.0240963855421686,0.0120481927710843,0.036144578313253,0.036144578313253,0.0120481927710843,0.0120481927710843,0.0120481927710843,0.0120481927710843,0.0602409638554216,0.0240963855421686,0.072289156626506,0.1204819277108433,0.144578313253012,0.0120481927710843,0.0120481927710843,0.0120481927710843,0.0120481927710843,59,4.07753744390572,22,-0.5000000000000004,0.8660254037844384,0.0602409638554216,393.8146296296296,Central_Asia,Central_Asia,0.08325467,0.68468624,0.13266586,0.09939322
705,1070,Entity 1926,3.0,0.0133333333333333,0.0133333333333333,0.0266666666666666,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.1066666666666666,0.0533333333333333,0.04,0.0666666666666666,0.0533333333333333,0.08,0.0266666666666666,0.0666666666666666,0.04,0.0533333333333333,0.0533333333333333,0.0533333333333333,0.0666666666666666,0.04,0.04,0.0133333333333333,0.0266666666666666,0.0266666666666666,51,3.9318256327243257,2,0.4999999999999999,0.8660254037844387,0.08,930.4265972222222,Euro_Africa,Euro_Africa,0.06498766,0.26568943,0.096655704,0.57266724
