entity,region,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,total,log_total,min_5h_activity,min_5h_activity_sin,min_5h_activity_cos,min_5h_activity_%
Entity 248,America,0.04093567251461988,0.07017543859649122,0.04093567251461988,0.04093567251461988,0.07602339181286549,0.03508771929824561,0.029239766081871343,0.03508771929824561,0.023391812865497075,0.005847953216374269,0.005847953216374269,0.023391812865497075,0.017543859649122806,0.023391812865497075,0.023391812865497075,0.05847953216374269,0.07602339181286549,0.04093567251461988,0.06432748538011696,0.05847953216374269,0.05263157894736842,0.04678362573099415,0.03508771929824561,0.07602339181286549,147,4.990432586778736,10,0.49999999999999994,-0.8660254037844387,0.07602339181286549
Entity 2480,Central_Asia,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.10344827586206896,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,5,1.6094379124341003,2,0.49999999999999994,0.8660254037844387,0.1724137931034483
Entity 2481,Central_Asia,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.030303030303030304,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.06060606060606061,0.030303030303030304,0.06060606060606061,0.030303030303030304,0.06060606060606061,0.06060606060606061,0.06060606060606061,0.030303030303030304,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,9,2.1972245773362196,2,0.49999999999999994,0.8660254037844387,0.15151515151515152
Entity 2482,East_Asia_Pac,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.0967741935483871,0.03225806451612903,0.03225806451612903,0.0967741935483871,0.06451612903225806,0.03225806451612903,0.03225806451612903,7,1.9459101490553132,2,0.49999999999999994,0.8660254037844387,0.16129032258064516
Entity 24828,America,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.043478260869565216,0.028985507246376812,0.014492753623188406,0.07246376811594203,0.043478260869565216,0.028985507246376812,0.014492753623188406,0.028985507246376812,0.11594202898550725,0.043478260869565216,0.043478260869565216,0.07246376811594203,0.014492753623188406,0.057971014492753624,0.07246376811594203,0.057971014492753624,0.07246376811594203,0.057971014492753624,0.028985507246376812,0.028985507246376812,45,3.8066624897703196,1,0.25881904510252074,0.9659258262890683,0.08695652173913043
Entity 2483,East_Asia_Pac,0.07142857142857142,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.03571428571428571,4,1.3862943611198906,5,0.9659258262890683,0.25881904510252074,0.17857142857142855
Entity 2484,East_Asia_Pac,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,6,1.791759469228055,1,0.25881904510252074,0.9659258262890683,0.16666666666666666
Entity 2485,East_Asia_Pac,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.1,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,6,1.791759469228055,2,0.49999999999999994,0.8660254037844387,0.16666666666666666
Entity 2486,East_Asia_Pac,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,4,1.3862943611198906,11,0.258819045102521,-0.9659258262890682,0.17857142857142855
Entity 2487,East_Asia_Pac,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,3,1.0986122886681098,10,0.49999999999999994,-0.8660254037844387,0.18518518518518517
Entity 2488,East_Asia_Pac,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,3,1.0986122886681098,8,0.8660254037844387,-0.4999999999999998,0.18518518518518517
Entity 2489,Central_Asia,0.034482758620689655,0.034482758620689655,0.10344827586206896,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,5,1.6094379124341003,18,-1.0,-1.8369701987210297e-16,0.1724137931034483
Entity 24894,America,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.08108108108108109,0.02702702702702703,0.05405405405405406,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.08108108108108109,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.10810810810810811,0.05405405405405406,0.02702702702702703,13,2.5649493574615367,1,0.25881904510252074,0.9659258262890683,0.13513513513513514
Entity 249,Euro_Africa,0.030456852791878174,0.030456852791878174,0.01015228426395939,0.005076142131979695,0.015228426395939087,0.02030456852791878,0.015228426395939087,0.025380710659898477,0.015228426395939087,0.015228426395939087,0.03553299492385787,0.09137055837563451,0.06598984771573604,0.050761421319796954,0.04568527918781726,0.08121827411167512,0.116751269035533,0.08629441624365482,0.09137055837563451,0.04568527918781726,0.030456852791878174,0.005076142131979695,0.03553299492385787,0.03553299492385787,173,5.153291594497779,4,0.8660254037844386,0.5000000000000001,0.06598984771573604
Entity 2490,Central_Asia,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,5,1.6094379124341003,2,0.49999999999999994,0.8660254037844387,0.1724137931034483
Entity 24913,America,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,4,1.3862943611198906,2,0.49999999999999994,0.8660254037844387,0.17857142857142855
Entity 24914,East_Asia_Pac,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,2,0.6931471805599453,2,0.49999999999999994,0.8660254037844387,0.19230769230769232
Entity 2492,Central_Asia,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,3,1.0986122886681098,2,0.49999999999999994,0.8660254037844387,0.18518518518518517
Entity 2493,Central_Asia,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.06896551724137931,0.034482758620689655,0.034482758620689655,5,1.6094379124341003,11,0.258819045102521,-0.9659258262890682,0.1724137931034483
Entity 2494,Central_Asia,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.12121212121212122,0.030303030303030304,0.030303030303030304,0.12121212121212122,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.030303030303030304,0.09090909090909091,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,9,2.1972245773362196,2,0.49999999999999994,0.8660254037844387,0.15151515151515152
Entity 2495,East_Asia_Pac,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.13793103448275862,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,5,1.6094379124341003,6,1.0,6.123233995736766e-17,0.1724137931034483
Entity 2496,Euro_Africa,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,4,1.3862943611198906,2,0.49999999999999994,0.8660254037844387,0.17857142857142855
Entity 24969,America,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.11538461538461539,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,2,0.6931471805599453,2,0.49999999999999994,0.8660254037844387,0.19230769230769232
Entity 2497,Euro_Africa,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.1,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.1,6,1.791759469228055,2,0.49999999999999994,0.8660254037844387,0.16666666666666666
Entity 2498,Euro_Africa,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.12121212121212122,0.030303030303030304,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.09090909090909091,0.06060606060606061,0.030303030303030304,0.06060606060606061,9,2.1972245773362196,3,0.7071067811865476,0.7071067811865476,0.15151515151515152
Entity 2499,Euro_Africa,0.03125,0.03125,0.0625,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.0625,0.03125,0.0625,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.0625,0.03125,0.03125,0.09375,0.09375,8,2.0794415416798357,5,0.9659258262890683,0.25881904510252074,0.15625
Entity 24999,East_Asia_Pac,0.021739130434782608,0.021739130434782608,0.010869565217391304,0.021739130434782608,0.010869565217391304,0.021739130434782608,0.021739130434782608,0.02717391304347826,0.010869565217391304,0.016304347826086956,0.021739130434782608,0.05434782608695652,0.10326086956521739,0.10326086956521739,0.15217391304347827,0.06521739130434782,0.05434782608695652,0.043478260869565216,0.021739130434782608,0.043478260869565216,0.04891304347826087,0.043478260869565216,0.021739130434782608,0.03804347826086957,160,5.075173815233827,2,0.49999999999999994,0.8660254037844387,0.08695652173913043
Entity 250,Euro_Africa,0.08396946564885496,0.16030534351145037,0.06870229007633588,0.03816793893129771,0.05343511450381679,0.04580152671755725,0.015267175572519083,0.030534351145038167,0.015267175572519083,0.015267175572519083,0.015267175572519083,0.030534351145038167,0.04580152671755725,0.022900763358778626,0.03816793893129771,0.03816793893129771,0.04580152671755725,0.061068702290076333,0.022900763358778626,0.022900763358778626,0.03816793893129771,0.022900763358778626,0.015267175572519083,0.05343511450381679,107,4.672828834461906,8,0.8660254037844387,-0.4999999999999998,0.09160305343511449
Entity 2500,Euro_Africa,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.08571428571428572,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.08571428571428572,0.02857142857142857,0.05714285714285714,11,2.3978952727983707,3,0.7071067811865476,0.7071067811865476,0.14285714285714285
Entity 2501,Euro_Africa,0.015873015873015872,0.047619047619047616,0.031746031746031744,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.031746031746031744,0.015873015873015872,0.09523809523809523,0.07936507936507936,0.031746031746031744,0.047619047619047616,0.047619047619047616,0.06349206349206349,0.047619047619047616,0.06349206349206349,0.031746031746031744,0.015873015873015872,0.047619047619047616,0.047619047619047616,0.06349206349206349,0.06349206349206349,0.047619047619047616,39,3.6635616461296463,4,0.8660254037844386,0.5000000000000001,0.09523809523809523
Entity 2502,Euro_Africa,0.012195121951219513,0.012195121951219513,0.012195121951219513,0.012195121951219513,0.012195121951219513,0.024390243902439025,0.10975609756097561,0.036585365853658534,0.012195121951219513,0.036585365853658534,0.012195121951219513,0.012195121951219513,0.012195121951219513,0.024390243902439025,0.07317073170731707,0.06097560975609756,0.04878048780487805,0.012195121951219513,0.04878048780487805,0.13414634146341464,0.08536585365853659,0.13414634146341464,0.024390243902439025,0.036585365853658534,58,4.060443010546419,2,0.49999999999999994,0.8660254037844387,0.06097560975609756
Entity 2503,Euro_Africa,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.038461538461538464,2,0.6931471805599453,2,0.49999999999999994,0.8660254037844387,0.19230769230769232
Entity 2504,Euro_Africa,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,5,1.6094379124341003,4,0.8660254037844386,0.5000000000000001,0.1724137931034483
Entity 25042,America,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,3,1.0986122886681098,2,0.49999999999999994,0.8660254037844387,0.18518518518518517
Entity 2505,Euro_Africa,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,4,1.3862943611198906,2,0.49999999999999994,0.8660254037844387,0.17857142857142855
Entity 2506,Euro_Africa,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,4,1.3862943611198906,2,0.49999999999999994,0.8660254037844387,0.17857142857142855
Entity 2507,Euro_Africa,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.10714285714285714,0.07142857142857142,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,4,1.3862943611198906,2,0.49999999999999994,0.8660254037844387,0.17857142857142855
Entity 25076,East_Asia_Pac,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.08,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,1,0.0,2,0.49999999999999994,0.8660254037844387,0.2
Entity 2508,Euro_Africa,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.1111111111111111,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.037037037037037035,3,1.0986122886681098,2,0.49999999999999994,0.8660254037844387,0.18518518518518517
Entity 2509,Euro_Africa,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353,10,2.302585092994046,8,0.8660254037844387,-0.4999999999999998,0.14705882352941177
Entity 251,Central_Asia,0.046875,0.078125,0.046875,0.0625,0.03125,0.0625,0.09375,0.046875,0.046875,0.046875,0.03125,0.0625,0.03125,0.046875,0.015625,0.03125,0.015625,0.078125,0.015625,0.03125,0.015625,0.015625,0.03125,0.015625,40,3.6888794541139363,20,-0.8660254037844386,0.5000000000000001,0.109375
Entity 2510,Euro_Africa,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.08,1,0.0,2,0.49999999999999994,0.8660254037844387,0.2
Entity 2511,Euro_Africa,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,3,1.0986122886681098,3,0.7071067811865476,0.7071067811865476,0.18518518518518517
Entity 25113,East_Asia_Pac,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.07142857142857142,4,1.3862943611198906,4,0.8660254037844386,0.5000000000000001,0.17857142857142855
Entity 2512,Euro_Africa,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.037037037037037035,3,1.0986122886681098,2,0.49999999999999994,0.8660254037844387,0.18518518518518517
Entity 2513,Euro_Africa,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.08,0.04,0.04,0.04,1,0.0,2,0.49999999999999994,0.8660254037844387,0.2
Entity 2514,Euro_Africa,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.08,0.04,0.04,0.04,0.04,0.04,0.04,0.04,1,0.0,2,0.49999999999999994,0.8660254037844387,0.2
Entity 25149,East_Asia_Pac,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.07692307692307693,0.02564102564102564,0.05128205128205128,0.07692307692307693,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.1282051282051282,0.07692307692307693,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.07692307692307693,0.02564102564102564,0.02564102564102564,0.02564102564102564,15,2.70805020110221,15,-0.7071067811865471,-0.7071067811865479,0.1282051282051282
Entity 2515,Euro_Africa,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.06666666666666667,6,1.791759469228055,5,0.9659258262890683,0.25881904510252074,0.16666666666666666
Entity 2516,Euro_Africa,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.0625,0.0625,0.03125,0.03125,0.03125,0.09375,0.03125,0.03125,0.0625,0.125,0.03125,0.03125,0.03125,0.03125,8,2.0794415416798357,2,0.49999999999999994,0.8660254037844387,0.15625
Entity 2517,Euro_Africa,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,6,1.791759469228055,2,0.49999999999999994,0.8660254037844387,0.16666666666666666
Entity 2518,Euro_Africa,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,3,1.0986122886681098,3,0.7071067811865476,0.7071067811865476,0.18518518518518517
Entity 25189,Euro_Africa,0.05263157894736842,0.02631578947368421,0.039473684210526314,0.05263157894736842,0.013157894736842105,0.013157894736842105,0.013157894736842105,0.039473684210526314,0.039473684210526314,0.02631578947368421,0.05263157894736842,0.039473684210526314,0.06578947368421052,0.13157894736842105,0.039473684210526314,0.07894736842105263,0.02631578947368421,0.013157894736842105,0.06578947368421052,0.05263157894736842,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.013157894736842105,52,3.9512437185814275,6,1.0,6.123233995736766e-17,0.11842105263157894
Entity 2519,East_Asia_Pac,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.06896551724137931,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,5,1.6094379124341003,2,0.49999999999999994,0.8660254037844387,0.1724137931034483
