,entity,offset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,total,log_total,min_5h_activity,min_5h_activity_sin,min_5h_activity_cos,min_5h_activity_%,lifespan_days,0_weekday,1_weekday,2_weekday,3_weekday,4_weekday,5_weekday,6_weekday,7_weekday,8_weekday,9_weekday,10_weekday,11_weekday,12_weekday,13_weekday,14_weekday,15_weekday,16_weekday,17_weekday,18_weekday,19_weekday,20_weekday,21_weekday,22_weekday,23_weekday,0_weekend,1_weekend,2_weekend,3_weekend,4_weekend,5_weekend,6_weekend,7_weekend,8_weekend,9_weekend,10_weekend,11_weekend,12_weekend,13_weekend,14_weekend,15_weekend,16_weekend,17_weekend,18_weekend,19_weekend,20_weekend,21_weekend,22_weekend,23_weekend,total_weekday,total_weekend,region
2385,Entity 30142,-5.0,0.01639344262295082,0.06557377049180328,0.03278688524590164,0.01639344262295082,0.03278688524590164,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.03278688524590164,0.03278688524590164,0.03278688524590164,0.11475409836065574,0.06557377049180328,0.01639344262295082,0.09836065573770492,0.09836065573770492,0.03278688524590164,0.03278688524590164,0.11475409836065574,0.03278688524590164,0.03278688524590164,0.01639344262295082,37,3.6109179126442243,7,0.9659258262890683,-0.25881904510252063,0.0819672131147541,1294.0941782407408,0.02040816326530612,0.061224489795918366,0.04081632653061224,0.02040816326530612,0.04081632653061224,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.04081632653061224,0.10204081632653061,0.061224489795918366,0.02040816326530612,0.061224489795918366,0.12244897959183673,0.04081632653061224,0.04081632653061224,0.061224489795918366,0.04081632653061224,0.04081632653061224,0.02040816326530612,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.08333333333333333,0.05555555555555555,0.027777777777777776,0.1111111111111111,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.1388888888888889,0.027777777777777776,0.027777777777777776,0.027777777777777776,25.0,12.0,America
2390,Entity 302,2.0,0.022727272727272728,0.06818181818181818,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.06818181818181818,0.022727272727272728,0.022727272727272728,0.09090909090909091,0.022727272727272728,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.022727272727272728,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.022727272727272728,0.045454545454545456,20,2.995732273553991,6,1.0,6.123233995736766e-17,0.15909090909090906,3507.442858796296,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.0625,0.03125,0.03125,0.09375,0.03125,0.0625,0.0625,0.03125,0.0625,0.03125,0.03125,0.03125,0.03125,0.03125,0.0625,0.0625,0.03125,0.03125,0.027777777777777776,0.08333333333333333,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.08333333333333333,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.05555555555555555,8.0,12.0,Euro_Africa
2398,Entity 3029,-5.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.02040816326530612,0.04081632653061224,0.02040816326530612,0.08163265306122448,0.08163265306122448,0.02040816326530612,0.08163265306122448,0.02040816326530612,0.02040816326530612,0.08163265306122448,0.04081632653061224,0.02040816326530612,0.061224489795918366,0.04081632653061224,0.08163265306122448,0.061224489795918366,0.04081632653061224,0.04081632653061224,25,3.2188758248682006,2,0.49999999999999994,0.8660254037844387,0.1020408163265306,1075.0972222222222,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.07692307692307693,0.10256410256410256,0.02564102564102564,0.07692307692307693,0.02564102564102564,0.02564102564102564,0.07692307692307693,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.02564102564102564,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.058823529411764705,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.08823529411764706,0.058823529411764705,0.029411764705882353,0.058823529411764705,15.0,10.0,America
2399,Entity 303,5.5,0.008928571428571428,0.008928571428571428,0.008928571428571428,0.17857142857142858,0.125,0.0625,0.044642857142857144,0.017857142857142856,0.0625,0.08928571428571429,0.0625,0.026785714285714284,0.03571428571428571,0.10714285714285714,0.0625,0.017857142857142856,0.008928571428571428,0.008928571428571428,0.017857142857142856,0.008928571428571428,0.008928571428571428,0.008928571428571428,0.008928571428571428,0.008928571428571428,88,4.477336814478207,21,-0.7071067811865477,0.7071067811865474,0.04464285714285714,468.69135416666666,0.012195121951219513,0.012195121951219513,0.012195121951219513,0.17073170731707318,0.10975609756097561,0.06097560975609756,0.036585365853658534,0.024390243902439025,0.06097560975609756,0.0975609756097561,0.06097560975609756,0.036585365853658534,0.04878048780487805,0.0975609756097561,0.024390243902439025,0.024390243902439025,0.012195121951219513,0.012195121951219513,0.024390243902439025,0.012195121951219513,0.012195121951219513,0.012195121951219513,0.012195121951219513,0.012195121951219513,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.12962962962962962,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.018518518518518517,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.018518518518518517,0.018518518518518517,0.09259259259259259,0.1111111111111111,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.018518518518518517,58.0,30.0,Central_South_Asia
2400,Entity 3030,-5.0,0.04975124378109453,0.03109452736318408,0.041044776119402986,0.043532338308457715,0.026119402985074626,0.026119402985074626,0.03855721393034826,0.017412935323383085,0.021144278606965175,0.026119402985074626,0.05223880597014925,0.029850746268656716,0.026119402985074626,0.028606965174129355,0.05223880597014925,0.05845771144278607,0.05223880597014925,0.05845771144278607,0.043532338308457715,0.05721393034825871,0.03482587064676617,0.0708955223880597,0.04975124378109453,0.06467661691542288,780,6.659293919683638,6,1.0,6.123233995736766e-17,0.12935323383084577,2579.910486111111,0.04697986577181208,0.03355704697986577,0.03859060402684564,0.04697986577181208,0.016778523489932886,0.02181208053691275,0.04194630872483222,0.020134228187919462,0.020134228187919462,0.028523489932885907,0.0587248322147651,0.020134228187919462,0.030201342281879196,0.026845637583892617,0.04530201342281879,0.03691275167785235,0.05536912751677853,0.06711409395973154,0.04530201342281879,0.0587248322147651,0.030201342281879196,0.08557046979865772,0.050335570469798654,0.0738255033557047,0.05603448275862069,0.02586206896551724,0.04741379310344827,0.034482758620689655,0.05172413793103448,0.03879310344827586,0.03017241379310345,0.01293103448275862,0.02586206896551724,0.021551724137931036,0.034482758620689655,0.05603448275862069,0.017241379310344827,0.034482758620689655,0.06896551724137931,0.11206896551724138,0.04310344827586207,0.034482758620689655,0.03879310344827586,0.05172413793103448,0.04741379310344827,0.03017241379310345,0.04741379310344827,0.03879310344827586,572.0,208.0,America
2401,Entity 3031,-5.0,0.02564102564102564,0.07692307692307693,0.07692307692307693,0.05128205128205128,0.02564102564102564,0.07692307692307693,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.10256410256410256,0.07692307692307693,0.05128205128205128,0.07692307692307693,0.02564102564102564,15,2.70805020110221,8,0.8660254037844387,-0.4999999999999998,0.1282051282051282,1491.5822569444445,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.1,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.030303030303030304,0.06060606060606061,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.09090909090909091,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.09090909090909091,0.030303030303030304,0.06060606060606061,0.09090909090909091,0.030303030303030304,6.0,9.0,America
2410,Entity 304,5.5,0.005434782608695652,0.03260869565217391,0.06521739130434782,0.08695652173913043,0.06521739130434782,0.07608695652173914,0.04891304347826087,0.03260869565217391,0.059782608695652176,0.03804347826086957,0.07065217391304347,0.07608695652173914,0.03260869565217391,0.03260869565217391,0.03260869565217391,0.03260869565217391,0.10326086956521739,0.04891304347826087,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.005434782608695652,0.010869565217391304,160,5.075173815233827,22,-0.5000000000000004,0.8660254037844384,0.0434782608695652,3410.8869444444445,0.007142857142857143,0.02857142857142857,0.07142857142857142,0.05,0.07142857142857142,0.05,0.05,0.04285714285714286,0.05,0.05,0.07857142857142857,0.07142857142857142,0.04285714285714286,0.02857142857142857,0.04285714285714286,0.02857142857142857,0.11428571428571428,0.05,0.007142857142857143,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.007142857142857143,0.014285714285714285,0.014705882352941176,0.04411764705882353,0.04411764705882353,0.14705882352941177,0.04411764705882353,0.11764705882352941,0.04411764705882353,0.014705882352941176,0.07352941176470588,0.014705882352941176,0.04411764705882353,0.07352941176470588,0.014705882352941176,0.04411764705882353,0.014705882352941176,0.04411764705882353,0.058823529411764705,0.04411764705882353,0.029411764705882353,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.014705882352941176,116.0,44.0,Central_South_Asia
2424,Entity 3055,7.0,0.03867403314917127,0.07734806629834254,0.07734806629834254,0.049723756906077346,0.03867403314917127,0.04419889502762431,0.03314917127071823,0.03867403314917127,0.022099447513812154,0.03314917127071823,0.011049723756906077,0.04419889502762431,0.08287292817679558,0.049723756906077346,0.0718232044198895,0.022099447513812154,0.06077348066298342,0.03314917127071823,0.03867403314917127,0.016574585635359115,0.0055248618784530384,0.016574585635359115,0.027624309392265192,0.06629834254143646,157,5.056245805348308,20,-0.8660254037844386,0.5000000000000001,0.10497237569060773,2204.380763888889,0.037037037037037035,0.07407407407407407,0.08888888888888889,0.044444444444444446,0.02962962962962963,0.022222222222222223,0.037037037037037035,0.05185185185185185,0.022222222222222223,0.044444444444444446,0.007407407407407408,0.05925925925925926,0.1037037037037037,0.05925925925925926,0.08148148148148149,0.022222222222222223,0.05185185185185185,0.02962962962962963,0.037037037037037035,0.014814814814814815,0.007407407407407408,0.014814814814814815,0.014814814814814815,0.044444444444444446,0.04285714285714286,0.07142857142857142,0.04285714285714286,0.05714285714285714,0.05714285714285714,0.08571428571428572,0.02857142857142857,0.014285714285714285,0.02857142857142857,0.014285714285714285,0.02857142857142857,0.014285714285714285,0.02857142857142857,0.02857142857142857,0.04285714285714286,0.02857142857142857,0.07142857142857142,0.04285714285714286,0.04285714285714286,0.02857142857142857,0.014285714285714285,0.02857142857142857,0.05714285714285714,0.1,111.0,46.0,East_Asia_Pac
2429,Entity 306,2.0,0.008583690987124463,0.004291845493562232,0.03862660944206009,0.06866952789699571,0.04721030042918455,0.06866952789699571,0.060085836909871244,0.09012875536480687,0.034334763948497854,0.05150214592274678,0.034334763948497854,0.034334763948497854,0.02575107296137339,0.04291845493562232,0.05150214592274678,0.060085836909871244,0.06866952789699571,0.03862660944206009,0.055793991416309016,0.04721030042918455,0.02575107296137339,0.017167381974248927,0.017167381974248927,0.008583690987124463,209,5.342334251964811,23,-0.25881904510252157,0.9659258262890681,0.055793991416309016,1176.4983680555556,0.010582010582010581,0.005291005291005291,0.031746031746031744,0.05291005291005291,0.042328042328042326,0.06878306878306878,0.06878306878306878,0.10582010582010581,0.037037037037037035,0.05291005291005291,0.026455026455026454,0.031746031746031744,0.026455026455026454,0.031746031746031744,0.0582010582010582,0.06878306878306878,0.07407407407407407,0.047619047619047616,0.05291005291005291,0.042328042328042326,0.026455026455026454,0.015873015873015872,0.015873015873015872,0.005291005291005291,0.014705882352941176,0.014705882352941176,0.058823529411764705,0.10294117647058823,0.058823529411764705,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.04411764705882353,0.058823529411764705,0.04411764705882353,0.029411764705882353,0.07352941176470588,0.029411764705882353,0.029411764705882353,0.04411764705882353,0.014705882352941176,0.058823529411764705,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,165.0,44.0,Euro_Africa
2440,Entity 307,5.5,0.005847953216374269,0.03508771929824561,0.023391812865497075,0.029239766081871343,0.07017543859649122,0.04678362573099415,0.06432748538011696,0.07602339181286549,0.0935672514619883,0.023391812865497075,0.07602339181286549,0.03508771929824561,0.023391812865497075,0.04093567251461988,0.04678362573099415,0.03508771929824561,0.023391812865497075,0.05847953216374269,0.1111111111111111,0.04678362573099415,0.017543859649122806,0.005847953216374269,0.005847953216374269,0.005847953216374269,147,4.990432586778736,22,-0.5000000000000004,0.8660254037844384,0.04093567251461988,404.3579398148148,0.007874015748031496,0.047244094488188976,0.023622047244094488,0.023622047244094488,0.06299212598425197,0.047244094488188976,0.06299212598425197,0.07874015748031496,0.10236220472440945,0.031496062992125984,0.07874015748031496,0.047244094488188976,0.031496062992125984,0.031496062992125984,0.03937007874015748,0.023622047244094488,0.023622047244094488,0.03937007874015748,0.08661417322834646,0.06299212598425197,0.023622047244094488,0.007874015748031496,0.007874015748031496,0.007874015748031496,0.014705882352941176,0.014705882352941176,0.029411764705882353,0.04411764705882353,0.07352941176470588,0.04411764705882353,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.014705882352941176,0.058823529411764705,0.014705882352941176,0.014705882352941176,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.029411764705882353,0.08823529411764706,0.1323529411764706,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.014705882352941176,103.0,44.0,Central_South_Asia
2445,Entity 3074,5.5,0.00906344410876133,0.021148036253776436,0.04078549848942598,0.03172205438066465,0.045317220543806644,0.04078549848942598,0.045317220543806644,0.04682779456193353,0.14350453172205438,0.09516616314199396,0.04078549848942598,0.0513595166163142,0.04682779456193353,0.03625377643504532,0.04984894259818731,0.03323262839879154,0.04984894259818731,0.05740181268882175,0.055891238670694864,0.0377643504531722,0.006042296072507553,0.006042296072507553,0.006042296072507553,0.0030211480362537764,638,6.45833828334479,22,-0.5000000000000004,0.8660254037844384,0.030211480362537766,837.1083217592593,0.009174311926605505,0.022018348623853212,0.04036697247706422,0.027522935779816515,0.03302752293577982,0.03302752293577982,0.03669724770642202,0.03669724770642202,0.1577981651376147,0.11009174311926606,0.03853211009174312,0.05504587155963303,0.05504587155963303,0.04036697247706422,0.05137614678899083,0.029357798165137616,0.045871559633027525,0.06422018348623854,0.05688073394495413,0.03669724770642202,0.007339449541284404,0.007339449541284404,0.003669724770642202,0.001834862385321101,0.014184397163120567,0.02127659574468085,0.0425531914893617,0.04964539007092199,0.09219858156028368,0.07092198581560284,0.07801418439716312,0.0851063829787234,0.07092198581560284,0.028368794326241134,0.04964539007092199,0.03546099290780142,0.014184397163120567,0.02127659574468085,0.0425531914893617,0.04964539007092199,0.06382978723404255,0.028368794326241134,0.04964539007092199,0.0425531914893617,0.0070921985815602835,0.0070921985815602835,0.02127659574468085,0.014184397163120567,521.0,117.0,Central_South_Asia
2450,Entity 308,5.5,0.008064516129032258,0.008064516129032258,0.016129032258064516,0.024193548387096774,0.024193548387096774,0.008064516129032258,0.03225806451612903,0.04032258064516129,0.024193548387096774,0.016129032258064516,0.0967741935483871,0.024193548387096774,0.024193548387096774,0.04032258064516129,0.056451612903225805,0.04838709677419355,0.08870967741935484,0.06451612903225806,0.056451612903225805,0.08064516129032258,0.07258064516129033,0.06451612903225806,0.056451612903225805,0.024193548387096774,100,4.605170185988092,3,0.7071067811865475,0.7071067811865476,0.08064516129032256,295.27684027777775,0.010101010101010102,0.010101010101010102,0.020202020202020204,0.030303030303030304,0.030303030303030304,0.010101010101010102,0.020202020202020204,0.030303030303030304,0.020202020202020204,0.020202020202020204,0.10101010101010101,0.030303030303030304,0.020202020202020204,0.050505050505050504,0.0707070707070707,0.030303030303030304,0.10101010101010101,0.050505050505050504,0.0707070707070707,0.0707070707070707,0.08080808080808081,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.061224489795918366,0.061224489795918366,0.04081632653061224,0.02040816326530612,0.061224489795918366,0.02040816326530612,0.04081632653061224,0.02040816326530612,0.02040816326530612,0.08163265306122448,0.04081632653061224,0.08163265306122448,0.02040816326530612,0.08163265306122448,0.04081632653061224,0.061224489795918366,0.10204081632653061,0.02040816326530612,75.0,25.0,Central_South_Asia
2453,Entity 3082,5.5,0.009577464788732394,0.022535211267605635,0.031549295774647886,0.03211267605633803,0.0428169014084507,0.049014084507042255,0.06816901408450704,0.06366197183098592,0.05295774647887324,0.05352112676056338,0.056338028169014086,0.054084507042253524,0.05126760563380282,0.04788732394366197,0.0523943661971831,0.05014084507042253,0.05295774647887324,0.04563380281690141,0.03774647887323944,0.044507042253521124,0.025915492957746478,0.02535211267605634,0.015774647887323943,0.014084507042253521,1751,7.467942332285852,23,-0.25881904510252157,0.9659258262890681,0.08732394366197183,1446.6434722222223,0.009833585476550681,0.024205748865355523,0.029500756429652043,0.029500756429652043,0.0416036308623298,0.0453857791225416,0.07564296520423601,0.060514372163388806,0.05370650529500756,0.0529500756429652,0.058245083207261725,0.05143721633888049,0.05143721633888049,0.0529500756429652,0.05219364599092285,0.05446293494704992,0.05521936459909228,0.0453857791225416,0.040090771558245086,0.04462934947049924,0.0226928895612708,0.0264750378214826,0.0113464447806354,0.01059001512859304,0.010482180293501049,0.018867924528301886,0.03773584905660377,0.039832285115303984,0.04612159329140461,0.05870020964360587,0.04612159329140461,0.07127882599580712,0.050314465408805034,0.05450733752620545,0.050314465408805034,0.06079664570230608,0.050314465408805034,0.033542976939203356,0.05241090146750524,0.03773584905660377,0.04612159329140461,0.04612159329140461,0.031446540880503145,0.0440251572327044,0.03563941299790356,0.023060796645702306,0.029350104821802937,0.025157232704402517,1298.0,453.0,Central_South_Asia
2459,Entity 3088,5.5,0.00949367088607595,0.006329113924050633,0.0189873417721519,0.015822784810126583,0.0379746835443038,0.0189873417721519,0.07911392405063292,0.10759493670886076,0.06329113924050633,0.05063291139240506,0.06329113924050633,0.05379746835443038,0.08227848101265822,0.07278481012658228,0.03164556962025317,0.056962025316455694,0.03481012658227848,0.04430379746835443,0.04113924050632911,0.04746835443037975,0.028481012658227847,0.012658227848101266,0.012658227848101266,0.00949367088607595,292,5.676753802268282,23,-0.25881904510252157,0.9659258262890681,0.05063291139240506,866.4789467592593,0.004424778761061947,0.008849557522123894,0.02654867256637168,0.022123893805309734,0.035398230088495575,0.02654867256637168,0.061946902654867256,0.08849557522123894,0.048672566371681415,0.04424778761061947,0.06637168141592921,0.06637168141592921,0.10619469026548672,0.07964601769911504,0.030973451327433628,0.048672566371681415,0.035398230088495575,0.05309734513274336,0.035398230088495575,0.03982300884955752,0.030973451327433628,0.01327433628318584,0.017699115044247787,0.008849557522123894,0.02631578947368421,0.008771929824561403,0.008771929824561403,0.008771929824561403,0.043859649122807015,0.008771929824561403,0.10526315789473684,0.13157894736842105,0.08771929824561403,0.06140350877192982,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.05263157894736842,0.03508771929824561,0.07017543859649122,0.03508771929824561,0.02631578947368421,0.05263157894736842,0.06140350877192982,0.02631578947368421,0.017543859649122806,0.008771929824561403,0.017543859649122806,202.0,90.0,Central_South_Asia
2461,Entity 309,2.0,0.029850746268656716,0.029850746268656716,0.014925373134328358,0.014925373134328358,0.029850746268656716,0.014925373134328358,0.029850746268656716,0.029850746268656716,0.014925373134328358,0.029850746268656716,0.07462686567164178,0.029850746268656716,0.04477611940298507,0.05970149253731343,0.1044776119402985,0.05970149253731343,0.014925373134328358,0.04477611940298507,0.08955223880597014,0.04477611940298507,0.05970149253731343,0.029850746268656716,0.014925373134328358,0.08955223880597014,43,3.7612001156935624,3,0.7071067811865475,0.7071067811865476,0.1044776119402985,2845.559965277778,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.07547169811320754,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.05660377358490566,0.018867924528301886,0.03773584905660377,0.11320754716981132,0.05660377358490566,0.07547169811320754,0.03773584905660377,0.018867924528301886,0.07547169811320754,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.05263157894736842,0.07894736842105263,0.15789473684210525,0.05263157894736842,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.07894736842105263,29.0,14.0,Euro_Africa
2472,Entity 310,3.0,0.0797872340425532,0.031914893617021274,0.03723404255319149,0.026595744680851064,0.026595744680851064,0.010638297872340425,0.010638297872340425,0.005319148936170213,0.047872340425531915,0.05319148936170213,0.05851063829787234,0.031914893617021274,0.06382978723404255,0.05319148936170213,0.0425531914893617,0.026595744680851064,0.03723404255319149,0.03723404255319149,0.06382978723404255,0.06382978723404255,0.03723404255319149,0.03723404255319149,0.03723404255319149,0.0797872340425532,164,5.099866427824199,5,0.9659258262890683,0.25881904510252074,0.07978723404255318,728.604212962963,0.06153846153846154,0.03076923076923077,0.046153846153846156,0.023076923076923078,0.023076923076923078,0.015384615384615385,0.015384615384615385,0.007692307692307693,0.05384615384615385,0.038461538461538464,0.06923076923076923,0.038461538461538464,0.08461538461538462,0.023076923076923078,0.03076923076923077,0.023076923076923078,0.046153846153846156,0.03076923076923077,0.03076923076923077,0.06923076923076923,0.05384615384615385,0.03076923076923077,0.05384615384615385,0.1,0.0975609756097561,0.036585365853658534,0.024390243902439025,0.036585365853658534,0.036585365853658534,0.012195121951219513,0.012195121951219513,0.012195121951219513,0.036585365853658534,0.07317073170731707,0.036585365853658534,0.024390243902439025,0.024390243902439025,0.0975609756097561,0.06097560975609756,0.036585365853658534,0.024390243902439025,0.04878048780487805,0.10975609756097561,0.04878048780487805,0.012195121951219513,0.04878048780487805,0.012195121951219513,0.036585365853658534,106.0,58.0,Euro_Africa
2482,Entity 311,-5.0,0.02,0.06,0.09,0.12,0.07,0.01,0.02,0.02,0.01,0.01,0.01,0.03,0.04,0.06,0.04,0.06,0.05,0.03,0.04,0.05,0.05,0.05,0.03,0.03,76,4.330733340286331,8,0.8660254037844387,-0.4999999999999998,0.06999999999999999,335.4446990740741,0.01282051282051282,0.05128205128205128,0.08974358974358974,0.14102564102564102,0.07692307692307693,0.01282051282051282,0.01282051282051282,0.02564102564102564,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.02564102564102564,0.05128205128205128,0.0641025641025641,0.038461538461538464,0.0641025641025641,0.038461538461538464,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.02564102564102564,0.02564102564102564,0.043478260869565216,0.06521739130434782,0.06521739130434782,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.043478260869565216,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.021739130434782608,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.06521739130434782,0.043478260869565216,0.06521739130434782,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,54.0,22.0,America
2494,Entity 3123,1.0,0.015151515151515152,0.015151515151515152,0.015151515151515152,0.015151515151515152,0.030303030303030304,0.045454545454545456,0.07575757575757576,0.015151515151515152,0.015151515151515152,0.06060606060606061,0.06060606060606061,0.06060606060606061,0.07575757575757576,0.015151515151515152,0.015151515151515152,0.07575757575757576,0.10606060606060606,0.045454545454545456,0.06060606060606061,0.045454545454545456,0.06060606060606061,0.030303030303030304,0.015151515151515152,0.030303030303030304,42,3.7376696182833684,2,0.49999999999999994,0.8660254037844387,0.09090909090909091,189.97835648148148,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0784313725490196,0.0196078431372549,0.0196078431372549,0.0784313725490196,0.0784313725490196,0.058823529411764705,0.0392156862745098,0.0196078431372549,0.0196078431372549,0.058823529411764705,0.13725490196078433,0.0392156862745098,0.058823529411764705,0.058823529411764705,0.0392156862745098,0.0392156862745098,0.0196078431372549,0.0196078431372549,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.07692307692307693,0.05128205128205128,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.10256410256410256,0.02564102564102564,0.02564102564102564,0.07692307692307693,0.02564102564102564,0.05128205128205128,0.05128205128205128,0.02564102564102564,0.07692307692307693,0.02564102564102564,0.02564102564102564,0.05128205128205128,27.0,15.0,Euro_Africa
2495,Entity 3124,1.0,0.09285714285714286,0.05714285714285714,0.08571428571428572,0.05,0.04285714285714286,0.02857142857142857,0.05714285714285714,0.04285714285714286,0.02857142857142857,0.02142857142857143,0.014285714285714285,0.03571428571428571,0.02857142857142857,0.02857142857142857,0.07857142857142857,0.04285714285714286,0.02857142857142857,0.03571428571428571,0.03571428571428571,0.04285714285714286,0.007142857142857143,0.05,0.02857142857142857,0.03571428571428571,116,4.7535901911063645,10,0.49999999999999994,-0.8660254037844387,0.12857142857142856,794.7502430555555,0.07339449541284404,0.06422018348623854,0.10091743119266056,0.045871559633027525,0.045871559633027525,0.01834862385321101,0.07339449541284404,0.03669724770642202,0.027522935779816515,0.009174311926605505,0.01834862385321101,0.045871559633027525,0.03669724770642202,0.03669724770642202,0.07339449541284404,0.027522935779816515,0.03669724770642202,0.045871559633027525,0.027522935779816515,0.045871559633027525,0.009174311926605505,0.045871559633027525,0.01834862385321101,0.03669724770642202,0.10909090909090909,0.03636363636363636,0.03636363636363636,0.05454545454545454,0.03636363636363636,0.05454545454545454,0.01818181818181818,0.05454545454545454,0.03636363636363636,0.05454545454545454,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.07272727272727272,0.07272727272727272,0.01818181818181818,0.01818181818181818,0.05454545454545454,0.03636363636363636,0.01818181818181818,0.05454545454545454,0.05454545454545454,0.03636363636363636,85.0,31.0,Euro_Africa
